,id,price,floor,max_floor,year,type,total_square,kitchen_square,living_square,room_square,planning,rooms,toilet,view,balcony,renovation,ceiling,elevator,building,overlap,inside,parking,apartment,source,consultant,name,address,description
917,241956694,5700000,5,5,2008.0,Вторичка,83.3,,,,,3,1 раздельный,,2 балкона,,,,,,,,,Гречишкин Роман,Этажи Абакан,"3-комн. квартира, 83,3 м²","Хакасия респ., Абакан, ул. Крылова","Продается 3-х комнатная квартира площадью 83,3 кв.м. в кирпичном доме рядом с новым лицеем.Хороший ремонт, открытая планировка (кухня и зал совмещен), 2 застекленных лоджии, санузел раздельный. В квартире остается кухонный гарнитур, встроенные шкафы. Дом расположен в спальном районе с развитой инфраструктурой. Недалеко супермаркеты, несколько детских садов, школ. Приобретая квартиру с компанией Этажи, вы можете быть уверенны в чистоте и безопасности сделки. Наш юрист и ипотечный специалист помогут Вам сэкономить время на покупку, а так же сэкономить деньги на ипотечной ставке!
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, без лифта, современный ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 4739671."
918,258252961,5000000,3,7,2000.0,Вторичка,64.9,9.0,,,,3,1 раздельный,,1 лоджия,Косметический,,,,,,,,Сунчугашев Виктор Ананьевич,Этажи Абакан,"3-комн. квартира, 64,9 м²","Хакасия респ., Абакан, ул. Крылова","Продается трехкомнатная квартира на третьем этаже с лоджией.В непосредственной близости от дома школа,детский садик Иванушка,магазины,остановка автобуса,детская поликлиника,лицей имени Булакина. Закрытый двор с детской площадкой,есть место для парковки автомобиля.Дом прикрыт от автомобильной дороги другим домом,поэтому не слышно проезжающего транспорта,что создает тишину в квартире. Приобретая недвижимость с компанией ""Этажи"" вы экономите свое время и деньги, так как получаете комплекс услуг сразу нескольких специалистов: риелтора, юриста, ипотечного специалиста. При оформлении в нашей компании ипотеки вы можете сэкономить до 200 000 рублей. Полное юридическое сопровождение на всех этапах сделки.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, лифт пассажирский, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5238787."
919,254769262,5000000,3,5,2004.0,Вторичка,65.0,,,,,3,1 раздельный,,1 балкон,Косметический,,,,,,,,Горшкова София Ивановна,Этажи Абакан,"3-комн. квартира, 65 м²","Хакасия респ., Абакан, ул. Крылова","Предлагаем уютную 3-х комн. квартиру улучшенной планировки 65 кв.м. на 3 этаже 5-ти этажного дома. В квартире сделан хороший косметический ремонт: натяжные потолки, качественные обои, окна ПВХ. Санузел раздельный,отделан кафельной плиткой. Встроенные шкафы, кондиционер и кухонный гарнитур остаются при продаже. 
 Двор тихий, далеко от проезжей части, во дворе хоккейная коробка.Дом расположен в развитом районе города. Рядом лицей 14, детские сады, торговые центры, физкультурный центр.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5711649."
920,256280139,2650000,5,12,2020.0,Вторичка,39.4,,,,,1,1 совмещенный,,1 балкон,Без ремонта,,,,,,,,Тихонова Мария Геннадьевна,Этажи Абакан,"1-комн. квартира, 39,4 м²","Хакасия респ., Абакан, ул. Крылова","Продается светлая, просторная, однокомнатная квартира в 12-ти этажом доме, на пятом этаже без отделки. Застройщик МЖФ, дом сдан в марте 2020 г. Санузел совмещен. Балкон застеклен. Два лифта, грузовой и пассажирский, большая парковка. Многоквартирный жилой дом, расположен в удаленном от центра микрорайоне ""Полярный"". Данный район города славиться отсутствием загазованности и свежим воздухом. Дом с современным внешним видом расположен таким образом, что дворовая территория защищена от шума со стороны улиц и является закрытой. На дворовой территории проектом предусмотрен необходимый набор площадок для отдыха, игр и занятий физкультурой. Благоустроенный и озелененный двор с оборудованными спортивной и детской площадками. Развита инфраструктура данного района: школа 5, детский сад ""Золотой ключик"", неподалеку расположен ТЦ ""Европа"", сеть магазинов ""Светофор"". Рядом с домом расположена остановка общественного транспорта.
 Доп. описание: санузел совмещенный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, улучшенная черновая отделка, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5844309."
921,257058948,4500000,2,12,2015.0,Вторичка,68.6,12.0,,,,2,1 раздельный,,1 балкон,Косметический,,,,,,,,Федоров Павел Сергеевич,Этажи Абакан,"2-комн. квартира, 68,6 м²","Хакасия респ., Абакан, ул. Крылова","Просторная 2-х комнатная квартира в 1-м микрорайоне в районе улиц Некрасова и Крылова. Общая площадь 68,6 кв.м, изолированные комнаты на разные стороны, кухня больше 12 кв.м.! Раздельный санузел в кафеле, балкон на две комнаты, застеклен пластиком. Деревянные межкомнатные двери, солидная входная дверь. Сквозной подъезд, вход возможен со двора и улицы Некрасова. В подарок остается кухонный гарнитур и часть мебели. Развитая инфраструктура: рядом детские сады Жаворонок и Рябинушка, недалеко школа 25, магазин Сделай сам, супермаркеты Командор и Батон, ТЦ Калина, в котором расположился гипермаркет Аллея и масса различных магазинов. Пешая доступность до Сельскохозяйственного Республиканского рынка. По улице Крылова организовано много современных детских площадок, стоянок для автомобилей. По улицам Крылова, Некрасова и Ярыгина ходит множество общественного транспорта. Приобретая квартиру с компанией Этажи, вы можете быть уверены в чистоте и безопасности сделки. Наш юрист и ипотечный специалист помогут Вам сэкономить время на покупку, а так же сэкономить деньги на ипотечной ставке! Приходите, Вам понравится!
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5890625."
922,261030283,3200000,11,12,2020.0,Вторичка,38.8,,,,,С,1 совмещенный,,1 балкон,Косметический,,,,,,,,Гапоненко Наталья,Этажи Абакан,"Студия, 38,8 м²","Хакасия респ., Абакан, ул. Крылова","ПРОДАЕТСЯ однокомнатная квартира в хорошем районе города,от зарекомендованного застройщика НО ""МЖФ г. Абакана"". Дом 12-ти этажный, монолитно-кирпичный, расположен внутри двора, вдали от шума проезжей части. Квартира на 11-ом этаже, из окон открывается красивейший панорамный вид на город и природные достопримечательности. Поверхность стен подготовлена к поклейке обоев вашей мечты. Отдельно выделена зона сна, гармонично можно обустроить кухонную и гостиную зоны. В ванной качественный кафель. Балкон застеклен. В прихожей достаточно места для шкафа-купе. Хорошая входная дверь. Чистый, ухоженный подъезд. На придомовой территории детские игровые и спортивные площадки, парковка. В шаговой доступности детские сады, школа, гимназия, аптеки, продуктовые магазины, кафе, туристический магазин, автобусная остановка и торговый центры (Магазин Ценалом, ТЦ ""Европа""), также административный центр. 
Приобретая квартиру с нашей компанией Вы экономите свое время и деньги, так как получаете комплекс услуг сразу нескольких специалистов: риелтора, юриста, ипотечного брокера. При оформлении в нашей компании ипотеки вы можете сэкономить до 200 000 рублей. Полное юридическое сопровождение на всех этапах сделки является гарантией безопасности наших клиентов! . Номер в базе: 6239543."
923,212770149,8000000,1,5,1988.0,Вторичка,81.5,8.7,53.4,,,4,1 раздельный,,,Дизайнерский,,,,,,,,Кайнаков Сергей Аверьянович,Этажи Абакан,"4-комн. квартира, 81,5 м²","Хакасия респ., Абакан, ул. Крылова","4-комнатная квартира на первом этаже в панельном доме. Идеальное состояние. Продается в связи с переездом. Ремонт сделан из качественных материалов с расчетом на длительное проживание в комфортных условиях. Дом находится в отдалении от дороги. На окнах установлены прочные решётки, благодаря которым вы будете чувствовать себя в безопасности. Качественное остекление позволяет наслаждаться тишиной проживая в центре города. Зимой в квартире очень тепло благодаря качественным батареям и полу с отоплением. В квартире остаётся вся техника и мебель. Заходи и живи! Компания Этажи работает с 11 банками, и мы помогаем выбрать самую удобную ипотечную программу. Покупая с нами Вы получаете полное сопровождение на всех этапах сделки, юридическую и финансовую безопасность.
 Доп. описание: санузел раздельный, плита электрическая, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, без лифта, ремонт по дизайн-проекту, также имеются: интернет, кабельное телевидение, кондиционер, счетчики холодной и горячей воды, домофон, железная дверь, , кухонный гарнитур, шкаф-купе,  . Номер в базе: 2807723."
924,238324608,4760000,4,9,1986.0,Вторичка,77.8,12.0,,,,4,1 совмещенный,,2 балкона,,,,,,,,,Тарасова Виктория,Этажи Абакан,"4-комн. квартира, 77,8 м²","Хакасия респ., Абакан, ул. Крылова","Предлагается к продаже эксклюзивный вариант - 4 комн.квартира с современным ремонтом на 4 этаже 9 этажного панельного дома. В кухне и в зале французские окна, сан.узел с окном, площадью 9 кв.м. с итальянским фан.фаянсом, кухня 12 кв.м. На полу в кухне кафельная плитка, кухонный гарнитур со встроенной техникой. В квартире три комнаты: зал и 2 спальни, имеется гардеробная, два застекленных балкона. Во всей квартире окна ПВХ, хорошие двери, на полу ламинат, навесные потолки с точечным освещением. Во дворе детская площадка, рядом школа  12, остановка общественного транспорта и множество магазинов и торговых центров. Компания Этажи гарантирует безопасность и юридическую чистоту сделки. Звоните, отвечу на все вопросы.
 Доп. описание: санузел совмещенный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, лифт грузовой, современный ремонт, также имеются: интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь, кухонный гарнитур . Номер в базе: 3735720."
925,252035103,4200000,9,9,1987.0,Вторичка,67.0,,,,,3,1 раздельный,,1 балкон,Без ремонта,,,,,,,,Красикова Ирина Викторовна,Этажи Абакан,"3-комн. квартира, 67 м²","Хакасия респ., Абакан, ул. Крылова","Продам 3-комнатную квартиру улучшенной планировки площадью 67кв.м. на 9-ом этаже 9-и этажного панельного дома. Требуется косметический ремонт, что позволяет Вам сделать ремонт по Вашему вкусу. В квартире есть застекленный балкон. Хорошее расположение квартиры. Просторная кухня. Новая входная дверь. Во всей квартире установлены пластиковые окна. Окна выходят на две стороны. С окон видно детскую площадку. В квартире есть помещение для отдельной гардеробной. Санузел раздельный. Чистый и ухоженный подъезд. Есть пассажирский лифт. - Во дворе установлена тренажерная площадка, для любителей спорта и здорового образа жизни. Очень свежий воздух с дрены, зеленная аллея. - В микрорайоне очень хорошо развита инфраструктура: в близи находятся детские сады ""Рябинушка"" и ""Жаворонок"", спортивные клубы , сквер им. Ивана Ярыгина ,сквер на Крылова, в 10-и минутах ходьбы - школа 25 и школа 12 супермаркет Командор, в 20-ти минутах ходьбы торговый центр ""Калина"", Хорошая транспортная развязка, рядом есть остановки, можно добраться в любую точку города. - Помощь в оформлении ипотеки, ипотека с нашей компанией дешевле, благодаря партнерству с крупными российскими банками, что позволит Вам получить скидку на процентную ставку банка и сэкономить деньги и время. -Полное юридическое сопровождение.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, требует ремонта/частичный ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5499727."
926,251131460,5100000,6,9,1985.0,Вторичка,94.0,,,,,4,,,1 балкон,Косметический,,,,,,,,Благодатных Валентина Ивановна,Этажи Абакан,"4-комн. квартира, 94 м²","Хакасия респ., Абакан, ул. Крылова","Предлагаем просторную, светлую, теплую, уютную 4-х комнатную квартиру 76.8 кв.м. , расположенную на 6 этаже 9-эт. панельного дома. В квартире сделан современный косметический ремонт. Квартира выходит на две стороны, имеет два застекленных балкона.
Всё необходимые соц.объекты в шаговой доступности: Детские сады в радиусе 500 метров Елочка, школа 12, детскими площадками и т.д., Детская поликлиники. Приобретая недвижимость с компанией ""Этажи"" вы экономите свое время и деньги, так как получаете комплекс услуг сразу нескольких специалистов: риэлтора, юриста, ипотечного специалиста. При оформлении в нашей компании ипотеки вы можете сэкономить до 200 000 рублей. Полное юридическое сопровождение на всех этапах сделки.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, лифт пассажирский, лифт грузовой, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5440362."
927,252560308,2700000,5,5,1977.0,Вторичка,43.7,6.0,,,,2,1 раздельный,,1 балкон,Косметический,,,,,,,,Петров Андрей Александрович,Этажи Абакан,"2-комн. квартира, 43,7 м²","Хакасия респ., Абакан, ул. Крылова","2-хкомнатная квартира в 1-м микрорайоне на пересечении улиц Крылова и Ярыгина. Окна на две стороны, раздельный санузел. В 2019 году был проведен капитальный ремонт дома. Кухонный гарнитур с плитой остается новым хозяевам! 

Развитая инфраструктура: рядом детские сады Жаворонок и Рябинушка, недалеко школа 25, супермаркеты Командор и Батон, магазин Сделай сам, ТЦ Калина, в котором расположился гипермаркет Аллея и масса различных магазинов. Пешая доступность до Сельскохозяйственного Республиканского рынка. По улице Крылова организовано много современных детских площадок, стоянок для автомобилей. По улицам Крылова и Ярыгина ходит множество общественного транспорта. 

Приобретая квартиру с компанией Этажи, вы можете быть уверены в чистоте и безопасности сделки. Наш юрист и ипотечный специалист помогут Вам сэкономить время на покупку, а так же сэкономить деньги на ипотечной ставке! Звоните, приезжайте на просмотр!
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5318177."
928,257445487,3050000,2,5,2007.0,Вторичка,38.7,,,,,С,1 раздельный,,1 балкон,,,,,,,,,Дворяк Даниил,Этажи Абакан,"Студия, 38,7 м²","Хакасия респ., Абакан, ул. Крылова","Продается отличная квартира в центре Абакана.
Квартира находится на комфортном этаже в кирпичном доме. Это один из 1-х домов ""Скади"", очень теплый, качественный!
Хороший по геолокации район города
Сделана перепланировка (студия)
Подогрев пола на кухне (покрытие, кафельная плитка)
Натяжные потолки по всей квартире (в ванне под замену)
Форма расчёта-наличный/безналичный (ипотека) расчёт!
В собственности от 2012 года.
Приобретая недвижимость с компанией ""Этажи"", Вам гарантируется экономия вашего времени, а также чистота и безопасность сделки. Наши юристы и кредитные специалисты подберут оптимальный для Вас вариант ипотеки, помогут сэкономить на кредитной ставке, осуществят полное юридическое сопровождение сделки! Звоните!
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, современный ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5928930."
929,223796688,5600000,3,5,1996.0,Вторичка,103.9,15.9,,,,4,1 раздельный,,1 балкон,Косметический,,,,,,,,Горбунова Мария,Этажи Абакан,"4-комн. квартира, 103,9 м²","Хакасия респ., Абакан, ул. Крылова","Успейте купить уникальную 4-х комнатную квартиру в центре Абакана выполненную по индивидуальной планировке! Развитая инфраструктура, школа, дет.сады, детская поликлиника, Преображенский парк в семи минутах ходьбы! Квартира расположена на комфортном третьем этаже в пятиэтажном панельном доме. Уникальность данной квартире в том, что кухня 15,9 м2, отдельная ванная комната 8,8 м2, вместительная гардеробная. Комнаты правильной квадратной формы на две стороны, имеется два балкона, один застеклен. В спальне установлен кондиционер. Рассказывать про эту квартиру можно бесконечно, лучше один раз увидеть и купить. Любая форма расчета, помощь в оформлении ипотеки.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 2842459."
930,246754129,3600000,4,5,1985.0,Вторичка,50.0,9.0,,,,2,1 раздельный,,1 балкон,,,,,,,,,Федоров Павел Сергеевич,Этажи Абакан,"2-комн. квартира, 50 м²","Хакасия респ., Абакан, ул. Крылова","Продается отличная двухкомнатная квартира общей площадью 50кв.м. Квартира в отличном состоянии. Санузел совмещенный, в кафеле. Балкон остеклен, выход на балкон осуществляется с кухни. Кухня достаточно просторная,на полу кафель.
Одним из преимуществ данной квартиры является ее расположение.Дом находиться во дворах, что исключает шум дорог. Рядом есть все необходимое: детский сад ""Рябинушка"", школа 25, Сквер им. И. Ярыгина, сельскохозяйственный рынок, остановки общественного транспорта...
Приобретая недвижимость с компанией ""Этажи"" Вы получаете юридическое сопровождение на всех этапах сделки, что позволяет исключить юридические риски.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: детская площадка, открытый двор, наземный паркинг, без лифта, современный ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 5090402."
931,259547137,4000000,5,5,1995.0,Вторичка,59.0,,,,,3,1 раздельный,,1 балкон,Косметический,,,,,,,,Пшенникова Анастасия Владимировна,Этажи Абакан,"3-комн. квартира, 59 м²","Хакасия респ., Абакан, ул. Крылова","Продается 3-х комнатная квартира общей площадью 59,8. кв .м в спокойном,спальном районе по ул Крылова.В квартире сделан косметический ремонт ,окна ПВХ,застекленная лоджия.Дом кирпичный ,стены 70 см. На площадке всего две квартиры.Развита инфраструктура ,новый лицей,школа 12,детская поликлиника,детские сады ,магазины Батон,Командор .Приобретая недвижимость с компанией ""Этажи""вы экономите свое время и деньги,так как получаете комплекс услуг сразу нескольких специалистов: риелтора ,юриста,ипотечного брокера.Полное юридическое сопровождение на всех этапах сделки является гарантией безопасности наших клиентов.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 6116017."
932,261130498,6300000,5,5,2007.0,Вторичка,78.9,,,,,3,2 раздельных,,1 лоджия,Косметический,,,,,,,,Горбунова Мария,Этажи Абакан,"3-комн. квартира, 78,9 м²","Хакасия респ., Абакан, ул. Крылова","Продается трехкомнатная квартира индивидуальной планировки общей площадью 78,9 кв.м. в 1 микрорайоне города по улице Крылова. Квартира расположена на пятом этаже пятиэтажного кирпичного дома. Дом сдан в 2007 году. В квартире все окна ПВХ, на полу линолеум, потолок вытянут и окрашен. Санузел раздельный, большая ванная комната. 2 просторные лоджии. Комнаты выходят на разные стороны дома.
Развитая инфраструктура, рядом новый лицей, недалеко супермаркет Командор, Новекс, ТЦ Калина. Несколько детских садов, множество магазинов, очень развитый современный район. 
Приобретая недвижимость с компанией ""Этажи"" вы экономите свое время и деньги, так как получаете комплекс услуг сразу нескольких специалистов: риелтора, юриста, ипотечного специалиста. При оформлении в нашей компании ипотеки вы можете сэкономить до 200 000 рублей. Полное юридическое сопровождение на всех этапах сделки является гарантией безопасности наших клиентов.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 6247970."
933,256329010,2950000,3,12,2015.0,Вторичка,33.8,9.2,,,,1,1 совмещенный,,1 балкон,,,,,,,,,Ерина Татьяна,Этажи Абакан,"1-комн. квартира, 33,8 м²","Хакасия респ., Абакан, ул. Крылова","Продается 1 комнатная квартира в перспективном районе города. 
Общая площадь-33,8 кв.м
В квартире сделан современный ремонт с использованием качественных материалов. Комнаты очень светлые. Установлены натяжные потолки, пластиковые окна, балкон остеклен (утеплен),на полу ламинат,в коридоре керамогранитная плитка,с/у в кафеле.
Во дворе детская площадка, также есть место для парковки автомобиля. 
Рядом с домом детский садик, магазины, салоны,хорошая транспортная развязка. 
Рассмотрим варианты обмена на жилой дом в 10-м жилом районе.
В шаговой доступности: ТЦ ""Поляна"", ""Доминион"". Через дорогу планируется ландшафтный парк ""Арбан"" с ледовым дворцом. 
Полное юридическое сопровождение на всех этапах сделки является гарантией безопасности наших клиентов, которое подтверждается гарантийным сертификатом.
 Доп. описание: санузел совмещенный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, подземный паркинг, без лифта, современный ремонт, также имеются: кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь. . Номер в базе: 5847274."
934,256589911,5400000,3,12,2015.0,Вторичка,71.8,,,,,2,1 раздельный,,1 балкон,Косметический,,,,,,,,Любаев Сергей Игоревич,Этажи Абакан,"2-комн. квартира, 71,8 м²","Хакасия респ., Абакан, ул. Крылова","Продаётся 2х комнатная квартира улучшенной планировки общей площадью 72м2.

В квартире выполнен ремонт с использованием современных материалов. В комнатах установлены натяжные потолки и точечные светильники, на полу постелен ламинат и линолеум. Окна установлены пластиковые, балкон застеклён. Кухонный гарнитур изготовлен на заказ.

Дом 2016. Расположен в развивающемся районе города на пересечении улиц Крылова и Некрасова. Неподалёку ТЦ Калина и ТРЦ Доминион. Рядом автобусные остановки, детские сады Жаворонок и Дашенька. Школа 25.

Остается в квартире кухонный гарнитур с бытовой встроенной техникой, встроенные шкафы, кондиционер.

Приобретая недвижимость с компанией Этажи вы становитесь обладателем Гарантийного Сертификата Безопасности, им компания ответствует за качество проводимой сделки своими деньгами. С нами Безопасно и выгодно! Звоните
  . Номер в базе: 5877122."
935,257137404,2350000,2,5,1985.0,Вторичка,30.8,5.8,17.2,,,1,1 раздельный,,1 балкон,,,,,,,,,Ерина Татьяна,Этажи Абакан,"1-комн. квартира, 30,8 м²","Хакасия респ., Абакан, ул. Крылова","Продам однокомнатную квартиру на втором этаже в панельном доме. 
Общая площадь-30,8 кв.м.
Плюс квартиры  относительно небольшая цена и огромный простор для фантазии дизайнера или самого владельца! Окна пластиковые.Солнечная сторона.Вид на детский сад.Балкон не застеклен. Санузел раздельный. 
В самом микрорайоне очень хорошо развита инфраструктура: Школы,садики, различные магазины, банки, парикмахерские, а так же отличная транспортная развязка. 
Помощь в оформлении ипотеки по низким ставкам. Полное юридическое сопровождение.
 Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, без лифта, частичный ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь,  . Номер в базе: 3541800."
936,255275674,2755000,1,12,2015.0,Вторичка,39.7,,,,,1,1 совмещенный,,1 балкон,Косметический,,,,,,,,Любаев Сергей Игоревич,Этажи Абакан,"1-комн. квартира, 39,7 м²","Хакасия респ., Абакан, ул. Крылова","Продаётся 1комнатная студия в перспективном районе города. Площадь 40.6м2.
В квартире сделан ремонт с использованием современных материалов. Установлены натяжные потолки, пластиковые окна, балкон застеклён. На полу уложен хороший ламинат. Санузел совмещённый в кафеле.
Просторная уютная квартира для молодой семьи по привлекательной цене.
Дом расположен у транспортной развязки. Рядом расположены дет.сад Жаворонок, Дашенька, в 10мин лицей им.Булакина. ТЦ Калина, Доминион.

Обращаясь в компанию Этажи вы получаете помощь сразу нескольких специалистов: риэлтора, ипотечного брокера, страхового агента, юриста.
 . Номер в базе: 5759032."
937,257516185,3600000,9,9,1985.0,Вторичка,50.2,8.7,,,,2,1 раздельный,,1 балкон,Косметический,,,,,,,,Петров Андрей Александрович,Этажи Абакан,"2-комн. квартира, 50,2 м²","Хакасия респ., Абакан, ул. Крылова","2-хкомнатная квартира общей площадью 50,2 кв.м. в 1-м микрорайоне в районе улиц Некрасова и Крылова. ПОЛНОСТЬЮ С МЕБЕЛЬЮ И БЫТОВОЙ ТЕХНИКОЙ! Изолированные комнаты, отдельная большая кухня около 9 кв.м, раздельный санузел. Натяжные потолки, ванна в кафеле, балкон застеклен. Новый лифт поднимается до 8 этажа.

Развитая инфраструктура: рядом детские сады Жаворонок и Рябинушка, недалеко школа 25, магазин Сделай сам, супермаркеты Командор и Батон, ТЦ Калина, в котором расположился гипермаркет Аллея и масса различных магазинов. Пешая доступность до Сельскохозяйственного Республиканского рынка. По улице Крылова организовано много современных детских площадок, стоянок для автомобилей. По улицам Крылова, Некрасова и Ярыгина ходит множество общественного транспорта. 

Приобретая квартиру с компанией Этажи, вы можете быть уверены в чистоте и безопасности сделки. Наш юрист и ипотечный специалист помогут Вам сэкономить время на покупку, а так же сэкономить деньги на ипотечной ставке! Приходите, Вам понравится!
 Доп. описание: санузел раздельный, плита электрическая, пластиковые окна, в доме есть: открытый двор, наземный паркинг, лифт пассажирский, косметический ремонт, также имеются: телефон, интернет, кабельное телевидение, счетчики холодной и горячей воды, домофон, железная дверь, кухонный гарнитур, шкаф-купе,  . Номер в базе: 5931524."
